year,county_nam,gis_acres,fire_name
2006,Tulare,11.9797783,GOLIATH
2006,San Bernardino,66.4806747,BLAIR
2006,San Bernardino,36.6321831,GLOBE
2006,San Bernardino,53.9806862,CIMA
2006,San Bernardino,81.044631999999993,JEFFERSON
2006,San Bernardino,363.4069824,ARRASTRE
2006,Santa Barbara,14922.9931641,PERKINS
2006,Calaveras,53.1608963,HORSESHOE
2006,Calaveras,228.2241974,MILTON
2006,Calaveras,51.5257683,STINSON
2006,Stanislaus,40.6986275,WARNERVILLE
2006,Lassen,1611.6174316,CREEK INCIDENT
2006,Lassen,209.4516907,HONEY INCIDENT
2006,Lassen,646.6790161,CHENEY INCIDENT
2006,Lassen,126.5149612,LGT #25 (2-7)
2006,San Diego,2.7875617,CAMINO
2006,San Diego,19.7361088,BORDER 15
2006,San Diego,317.0877991,BORDER 16
2006,San Diego,43.3945656,67
2006,San Diego,63.2406197,BORDER 30
2006,San Diego,6.9484468,GUNN 2
2006,San Diego,24.639307,COTTONWOOD
2006,San Bernardino,24.5622025,KINGSTON 4
2006,Kern,1668.1068115,BECK
2006,Riverside,774.4990845,GOLF
2006,Riverside,35.437191,BONNY
2006,Riverside,41.6677437,CAMP 2
2006,Lassen,504.5657043,LGT #22 (3-9)
2006,Modoc,537.4158325,LGT #17 (3-5)
2006,Riverside,520.8994751,EDGEMONT
2006,San Bernardino,206.5396271,CRAFTON
2006,Riverside,61767.1757812,SAWTOOTH COMPLEX
2006,San Bernardino,48.8909149,SAND
2006,Los Angeles,110.6590881,JOHNSON ROAD FIRE
2006,Los Angeles,664.744751,CROSS FIRE
2006,San Bernardino,20.2535648,VALLEY FIRE
2006,San Bernardino,584.8880615,MESQUITE 3
2006,Kern,779.9976196,ENERGY
2006,Kern,1090.1882324,DEVIL
2006,Siskiyou,62.9023056,POTTER
2006,Fresno,233.0202484,RUBE
2006,Sierra,2097.2629395,BASSETTS
2006,Nevada,33.7385483,BOCA RESERVOIR
2006,Butte,63.2548103,WOODLEAF
2006,Plumas,36.7372589,FOOT
2006,Modoc,1053.4016113,HIGH
2006,Modoc,460.6420593,CRYSTAL
2006,Modoc,35.2261276,MILLER DIV X
2006,Modoc,130.0213623,MILLER DIV Z
2006,Siskiyou,210.3215637,LAVA
2006,Modoc,53.73069,MILLER DIV W
2006,Modoc,523.7484741,BUMP
2006,Modoc,38.617218,RED
2006,Modoc,50.2308083,PINNACLE
2006,Modoc,4853.6582031,SAGE
2006,Modoc,14.0178595,YOUNG 1
2006,Siskiyou,80.7342529,WHITE
2006,San Diego,15.365262,LILAC
2006,San Diego,94.8809204,CASTLE
2006,San Diego,269.6557312,FELIPE
2006,San Diego,9.0920448,PROCTOR
2006,San Diego,8.2189903,PALA
2006,San Diego,68.9586334,CAMINO
2006,San Diego,11.0828886,DELUZ
2006,San Diego,308.8919373,OPEN
2006,San Diego,11.3410482,CAMPO
2006,Placer,40.0333672,FORESTHILL
2006,Nevada,42.5500984,ROLLINS
2006,Yuba,388.3693542,MARYSVILLE
2006,Nevada,7.1933274,PURDON
2006,Santa Barbara,151.8605042,HIGHWAY
2006,Santa Barbara,39.6303444,FIGUEROA
2006,Tulare,348.0856628,STOKES
2006,Tulare,362.3720398,W
2006,Tulare,0.7857848,BROWN
2006,Tulare,1359.8829346,COYOTE
2006,Napa,71.2291641,ATLAS
2006,Napa,66.2817535,WAKEFIELD
2006,Lake,124.2511673,HOMESTAKE 2
2006,Solano,226.2298279,SKY VALLEY
2006,Solano,55.4804268,FAIRFIELD
2006,Napa,57.1983337,128
2006,Colusa,274.1233826,SPRING
2006,Lake,125.3033066,MURPHY
2006,Sonoma,59.1231537,SQUIRREL
2006,Yolo,80.9489746,RUMSEY
2006,Lake,198.0022888,HIGHLAND
2006,Lake,105.0062485,GRADE
2006,Napa,377.3311157,NAPA
2006,Lake,344.2800598,29
2006,Yolo,725.1669922,YOLO
2006,Sonoma,10.4345961,NOCE
2006,Yolo,13968.875,ZAM ASSIST
2006,Napa,2.5799844,SAGE
2006,Shasta,11.2189245,PIT
2006,Trinity,22.6472263,HAYFORK
2006,Trinity,3129.7463379,JUNCTION
2006,Siskiyou,20.1881294,BUTTE
2006,Siskiyou,3.2957571,CREEK
2006,Siskiyou,12.3842754,SHEEPY
2006,Siskiyou,2.8878546,WEED
2006,Siskiyou,122.3876572,PARKS
2006,Siskiyou,22.546133,HUMBUG#3
2006,Siskiyou,109.1611099,RIDGE
2006,Stanislaus,148.2893982,MORRELL
2006,Calaveras,193.5322723,PONTE
2006,Tuolumne,90.023674,RITTS
2006,Stanislaus,233.4360352,MILTON
2006,Tuolumne,1997.1514893,PEDRO
2006,Tuolumne,149.9436035,TULLOCK
2006,Calaveras,150.3358154,JENSON
2006,Stanislaus,199.8765106,ORANGE
2006,Tuolumne,86.887001,BIEDERMAN
2006,San Bernardino,477.1114197,PLUNGE
2006,Orange,10591.9755859,SIERRA
2006,Ventura,128.5780334,ROUND MTN
2006,Los Angeles,36.625007600000004,LATIGO
2006,Ventura,345.3153076,SEQUOIA FIRE
2006,Ventura,13618.0888672,SHEKELL
2006,Ventura,167.9568634,SHERWOOD
2006,Santa Barbara,53.7396927,MC PHERSON
2006,Kern,225.1382751,SMITH
2006,Modoc,46.0312271,MILLER DIV Y
2006,Mono,18.3327656,SHOOTING
2006,Plumas,33.8880119,BOULDER COMPLEX
2006,Mono,82.7479248,GHOST
2006,Riverside,24218.8984375,MILLARD
2006,Kern,39.4123344,GIBONNEY
2006,Santa Barbara,4321.5366211,BALD
2006,San Bernardino,6.3453417,OAK
2006,Riverside,125.5101166,MOUNTAIN
2006,Siskiyou,1282.8787842,HOY
2006,San Diego,16677.6152344,HORSE
2006,Kern,19.3333302,BRIGHT
2006,Modoc,554.2802734,CLEAR LAKE
2006,Kern,15.3283367,BROKE
2006,San Bernardino,2131.0078125,EMERALD
2006,Siskiyou,3832.8537598,UNCLE
2006,Siskiyou,21866.1308594,HANCOCK
2006,Riverside,220.2273102,LOOKOUT 2
2006,Mono,7437.1103516,SAWMILL
2006,Los Angeles,114.4361343,PINES
2006,Shasta,41.6107063,MURKEN
2006,San Bernardino,2505.519043,PINNACLES
2006,Kern,48.3810806,DEMOCRAT
2006,Kern,10.771389,CORTEZ
2006,Siskiyou,40.7814484,HUMBUG
2006,San Bernardino,114.4352036,BLUECUT
2006,Los Angeles,34.9905281,DARK
2006,Shasta,145.7729492,SHASTA
2006,Plumas,15.6846819,FLOURNOY
2006,El Dorado,22.7042828,CATHEDRAL
2006,Plumas,30.9913254,BUTTES
2006,Plumas,27.4370155,FITCH
2006,Humboldt,33.5581093,CRAWFORD
2006,Trinity,35093.765625,PIGEON
2006,Siskiyou,65050.0507812,BAKE-OVEN
2006,Shasta,26.024395,BASS
2006,Trinity,11.8936062,DOG
2006,Shasta,19.6690292,FENDER
2006,Trinity,29.9704971,FRIEND
2006,Siskiyou,3023.0231934,HOTLUM
2006,Siskiyou,480.8092346,LAKIN
2006,Trinity,213.6070709,LITTLE
2006,Trinity,10.7791882,PARKS2
2006,San Diego,122.7217102,PINE
2006,Siskiyou,23.1502438,CLEAR
2006,Siskiyou,67.0217972,MATHEWS
2006,Siskiyou,23.2597694,BIG BUCK
2006,Siskiyou,17.354907999999998,GRIDER
2006,Siskiyou,235.3274231,GOFF
2006,Siskiyou,241.0048065,CARIBOU COMPLEX WFU
2006,Siskiyou,4872.309082,RUSH
2006,Siskiyou,6075.6005859,TITUS
2006,Lassen,20.262764,SCHRODER
2006,Plumas,365.8737793,GREASE
2006,Los Angeles,170.5342712,CHESEBORO
2006,Los Angeles,213.4517975,NOWHERE
2006,Los Angeles,49.2795296,RUNNING
2006,Los Angeles,20.0035038,VISTA
2006,Los Angeles,209.2220917,WALKER
2006,Modoc,34.9265022,STEELE
2006,Modoc,34.5840492,WILLOW
2006,Plumas,16.3159657,INDIAN
2006,Plumas,16.7878723,SAGE
2006,Plumas,512.3258667,HUNGRY
2006,Plumas,2919.2624512,BOULDER
2006,Glenn,16234.2675781,HUNTER
2006,Tehama,1246.9165039,YOLLA BOLLY COMPLEX
2006,Trinity,13.8927574,SOLDIER
2006,Tulare,2097.887207,MAGGIE
2006,Tulare,4655.9018555,TAMARACK WFU
2006,Tulare,3492.2446289,BRODER/BECK WFU
2006,Humboldt,15506.2011719,SOMES
2006,Del Norte,422.0619202,BUCK
2006,Trinity,40.8980598,OLSON
2006,Trinity,904.7363892,PANTHER
2006,Fresno,21.4783611,CLYDE
2006,Butte,24.1468105,PHILBROOK
2006,Santa Barbara,183.2410126,RANCHO 2
2006,Kern,751.0726929,SCOTT
2006,Los Angeles,161815.65625,DAY
2006,Modoc,25.3729153,BLUE 2
2006,Modoc,52.0844879,SAGEBRUSH
2006,Tehama,557.9207153,KINGSLEY COMPLEX
2006,Trinity,4.8014436,MINNIE
2006,San Bernardino,413.8243408,RAMP
2006,San Bernardino,11.6939716,CRAB
2006,San Bernardino,27.1846333,SPILLWAY
2006,Riverside,40176.8007812,ESPERANZA
2006,Riverside,500.0103149,SUNRISE #2
2006,Riverside,18.1693974,SPRINGS
2006,Riverside,283.2122803,OAK 2
2006,Ventura,28.6334267,CANYON
2006,Alameda,5540.2739258,MIDWAY
2006,Stanislaus,2592.9785156,DEL PUERTO
2006,Santa Clara,34217.515625,CANYON
2006,Stanislaus,905.3119507,STUHR
2006,Tuolumne,22.7434692,DONNELL
2006,Tuolumne,11.637475,LUMSDEN
2006,Mariposa,25.0127544,STONE
2006,Tuolumne,177.7768555,SAND FLAT
2006,Modoc,158.0770264,WILDLIFE
2006,Riverside,199.1933899,BERDOO
2006,Riverside,2194.7780762,PUSHWALLA
2006,Riverside,704.0586548,GEO
2006,San Bernardino,352.2532043,COVINGTON
2006,San Bernardino,985.1270752,TOUGHNUT
2006,San Bernardino,48.141243,VALLEY VIEW
2006,Los Angeles,7.9941311,BENEDICT CYN
2006,Los Angeles,33.9154968,WESTLAKE
2006,Los Angeles,63.5516891,ENCINO
2006,Los Angeles,10.6333199,CHESEBRO
2006,Santa Barbara,10.4707384,CRUZ
2006,Humboldt,72.6071701,ELK
2006,Siskiyou,27.358326,CRACK WFU
2006,Inyo,2035.2243652,BUTTE 2
2006,Inyo,59.8269539,SALINE
2006,Inyo,480.0004272,GOLD VALLEY
2006,Inyo,9278.4130859,CALICO
2005,Kern,10.1753378,FLUME
2005,Kings,73.5333939,SIXTH
2005,Kern,10.1814222,AERA
2005,Kern,69.6504898,EAGLE
2005,Kern,120.206337,WELLS
2005,Mariposa,49.6488342,PENO BLANC
2005,El Dorado,18.6307259,SANDRIDGE
2005,Monterey,23.0332909,CREEKSIDE
2005,Calaveras,12.1392441,CARSON
2005,Calaveras,60.7712326,PENN
2005,Tuolumne,76.2978973,MARSHES
2005,Kern,74.7607956,GOLDEN
2005,San Bernardino,9.1656322,RECHE
2005,San Bernardino,1877.5386963,PIONEER
2005,San Bernardino,131.0813904,OPAL
2005,San Bernardino,180.5606842,GRASSHOPPER
2005,San Bernardino,40.8224258,I-40
2005,San Bernardino,57.5163956,CLIPPER2
2005,Riverside,39.8929062,INTERSTATE
2005,Riverside,65.128006,CECIL 2
2005,Inyo,10357.5683594,CHINA LAKE
2005,San Bernardino,191.7700958,SEGS
2005,San Diego,112.7554169,PROCTOR
2005,San Bernardino,48.6524849,MOJAVE
2005,San Bernardino,34.7532806,EL MIRAGE
2005,San Bernardino,53.6659622,HUSKY FIRE
2005,San Bernardino,78.8352203,BENT
2005,San Bernardino,249.006485,SIERRA
2005,San Bernardino,9.8999691,ROUND UP
2005,San Bernardino,75.4923325,CLAY RIVER
2005,Riverside,12.704240799999999,PAINTED HILLS
2005,Fresno,667.1226807,APRICOT
2005,Kern,19.1438446,FAYE
2005,Los Angeles,983.4729614,TOVEY
2005,Colusa,392.0704041,RUMSEY 2
2005,Shasta,10.9887733,IRON
2005,Riverside,220.7699585,POPPET FIRE
2005,Riverside,198.5371552,BELLA
2005,Shasta,32.3295898,KESWICK
2005,Nevada,7.6589417,ZIEBRIGHT
2005,Yuba,21.1311722,CROSS
2005,Nevada,110.1061554,GARDEN
2005,Tehama,427.4212646,RANCH
2005,Shasta,1822.2296143,MANTON
2005,Glenn,324.6967163,FOLEY
2005,Tehama,2875.8710938,36
2005,Orange,1078.5040283,YORBA LINDA
2005,Merced,193.6126099,152 FIRE
2005,Madera,48.672287,600 FIRE
2005,Madera,44.3505058,800 FIRE
2005,Madera,52.0727882,810 FIRE
2005,Mariposa,43.6613541,ALTMAN
2005,Madera,1024.5390625,BAILEY
2005,Madera,23.1628284,BATES
2005,Mariposa,19.7145119,BLANCO
2005,Mariposa,20.0381622,BUCKEYE
2005,Merced,152.1135406,COTTONWOOD
2005,Fresno,4983.3828125,COWPIE
2005,Merced,45.7178993,DINOSAUR
2005,Merced,746.034668,DOS AMIGOS
2005,Mariposa,239.4000244,ENGINEERS
2005,Madera,18.7849159,HENSLEY
2005,Mariposa,439.6098022,HORSESHOE
2005,Mariposa,751.3079224,LA PALOMA
2005,Merced,260.2891235,LAGUNA
2005,Merced,545.005127,LAGUNA 2
2005,Mariposa,21.315855,LIGHTNING
2005,Merced,942.1179199,LOS BANOS
2005,Merced,9.2372618,MERVEL
2005,Madera,29.196085,MILLERTON
2005,Mariposa,91.9193115,MYERS
2005,Merced,21.7424965,MYSTERY
2005,Madera,155.5704346,NOBLE
2005,Mariposa,75.3296509,PRESTON
2005,Madera,547.3605957,QUARTZ
2005,Madera,23.4044838,RATTLESNAKE
2005,Merced,332.2597046,SAN LUIS
2005,Mariposa,11.4570036,STUMPFIELD
2005,Madera,420.424408,URROTIA
2005,Mariposa,29.4973583,WRIGHT
2005,Sacramento,103.536499,TWIN
2005,El Dorado,23.8159676,SERENITY
2005,El Dorado,5.6707449,SAND RIDGE
2005,Amador,21.2356682,JACKSON
2005,El Dorado,13.295413,BRADEN
2005,Riverside,104.5348587,BOREL
2005,Riverside,271.6540527,ELM
2005,Riverside,16.0346737,FOX
2005,Riverside,48.304184,HIGHWAY
2005,Riverside,45.2836494,IDYLLWILD
2005,Riverside,20.0100594,INDIAN
2005,Riverside,188.7451935,INDIAN 2
2005,Riverside,19.5745544,KNOLL
2005,Riverside,13.5457249,REDLANDS
2005,Riverside,99.3766327,ROCK
2005,Riverside,1014.6405029,SAN TIMOTEO
2005,Riverside,2.3316519000000002,SANTA
2005,Riverside,12.9954357,SLOPE
2005,Riverside,72.7301865,WARREN
2005,Riverside,6532.9731445,WOODHOUSE
2005,Riverside,2076.4577637,SOBOBA
2005,Stanislaus,62.5921249,HWY 4 #3
2005,Calaveras,58.8074837,PG&E #7
2005,Shasta,162.5525055,BROWN
2005,Shasta,37.7972832,SHOSHONI
2005,San Diego,34.6728745,BORDER#6
2005,San Diego,8.4271021,BORDER#7
2005,San Diego,40.2824059,RAILROAD
2005,San Diego,35.5626068,RIBBONWOOD
2005,San Diego,18.6715641,BORDER#20
2005,San Diego,19.7053623,MILLER
2005,San Diego,65.1398849,PAUMA
2005,San Diego,50.8999252,CHURCH
2005,San Diego,43.7650642,BEAUTY
2005,San Diego,10.6332226,SAND
2005,San Diego,45.3418465,BORDER#26
2005,San Diego,115.3145752,BORDER#31
2005,San Diego,81.5556412,BORDER#33
2005,San Diego,18.9393311,MISSION
2005,San Diego,11.7035074,BORDER#40
2005,San Diego,123.6036987,HAUSER
2005,San Diego,340.4807739,BORDER#44
2005,San Diego,617.5820923,VOLCAN
2005,San Diego,44.807785,RINCON#15
2005,San Diego,257.1609192,BORDER#48
2005,San Diego,21.9096012,BORDER#49
2005,San Diego,3862.9030762,BORDER#50
2005,San Diego,25.2759094,SPICE
2005,San Diego,11.499218,HWY 94
2005,San Diego,0.4661476,BORDER#1
2005,San Diego,8.2397947,MAZZETTI
2005,San Diego,6.0454412,SUMMITT
2005,San Diego,5.6726542,RINCON#11
2005,San Diego,58.8987274,MAGEE
2005,Fresno,2371.5461426,FIVE
2005,Stanislaus,136.6230927,GRUNDER
2005,Calaveras,146.2430725,PG&E #15
2005,San Joaquin,387.184906,WENTZEL
2005,San Joaquin,71.0038605,BRANDT
2005,Siskiyou,746.6269531,LICHENS
2005,San Joaquin,12.7261467,UPRR_FIRE8_
2005,San Joaquin,0.4773929,UPRR_FIRE7_
2005,Alameda,0.6352376,UPRR_FIRE6
2005,Alameda,7.9310379,UPRR_FIRE5_
2005,Alameda,9.0758562,UPRR_FIRE4_
2005,Alameda,5.4449987,UPRR_FIRE3_
2005,Alameda,4.555234,UPRR_FIRE2_
2005,Alameda,10.2245941,UPRR_FIRE_
2005,Mariposa,544.7727661,NA
2005,Alameda,6440.355957,TESLA
2005,Alameda,395.2461853,KOOPMAN
2005,Contra Costa,77.5813293,CON ASSIST 11_DOLAN
2005,Contra Costa,162.6663208,CON ASST 13_DIAMOND
2005,Stanislaus,248.8137817,MEAT_TRUCK
2005,Alameda,445.1960449,BRUNS
2005,Contra Costa,311.3625183,BRAGDON
2005,Contra Costa,109.911026,BNSF
2005,Contra Costa,347.8554077,AIRPORT_VASCO
2005,Alameda,202.8287201,BYRON
2005,Lake,771.6003418,CLOVER
2005,Lake,153.7199249,SPRUCE
2005,Napa,261.4778748,PLEASURE
2005,Napa,193.7680054,GORDON
2005,Yolo,227.1997833,HIGHWAY 128
2005,Solano,52.5449486,MARKLEY
2005,Lake,61.7445107,RUMSEY
2005,Mendocino,12.0470943,MINA
2005,Mendocino,225.8011627,HIGHWAY
2005,Mendocino,98.788269,FISHER
2005,Monterey,24.20928,BRADLEY FIRE
2005,Monterey,1383.1223145,JOHNSON FIRE
2005,Monterey,182.4091797,LEWIS CREEK FIRE
2005,Monterey,19.8710308,CATTLEMAN FIRE
2005,Monterey,29.1500511,MUSTANG FIRE
2005,Monterey,14.8749523,PARKFIELD FIRE
2005,Monterey,26.0954971,VALLEY FIRE
2005,San Benito,15.6245337,156 FIRE
2005,Monterey,54.632946,LOWES CYN FIRE
2005,Tulare,764.7642212,RED
2005,Tulare,2901.6196289,MILLWOOD
2005,Kern,450.450592,HWY 65
2005,Kern,230.1306,SHERWOOD
2005,Monterey,16.3795834,OLI FIELDS FIRE
2005,Monterey,66.8349457,RANCHO SAN CARLOS FIRE
2005,Monterey,23.2883472,CREEKSIDE FIRE
2005,Kern,764.673645,LEHIGH
2005,Kern,449.4977417,SODA
2005,Kern,639.0505371,CARO
2005,Kern,941.8231201,HIGH
2005,Kern,358.684021,ELK
2005,Kern,774.8640747,BLUE
2005,Kern,828.3778076,SPRING
2005,Kern,208.3003235,STATION
2005,Kern,410.6077271,AQUEDUCT
2005,Kern,1814.4769287,PINE
2005,Kern,659.1055908,RIDGE
2005,Kern,412.8019409,CRANE
2005,Ventura,3892.2338867,SCHOOL INCIDENT
2005,Ventura,14.8586969,FREEWAY
2005,Inyo,62.6141434,PORTAL
2005,Mono,11.6719828,ROCK
2005,Inyo,655.0291138,HOGBACK
2005,Inyo,154.7571106,PINYON
2005,Riverside,5491.7875977,BLAISDELL
2005,Siskiyou,175.41183470000001,GEARY
2005,San Bernardino,938.6615601,THURMAN
2005,San Diego,230.200592,SKYE
2005,San Diego,17.0449505,RIDGE
2005,Lake,1719.7666016,DEER
2005,Tulare,39.1574631,WISHON
2005,Los Angeles,20.6689816,RINCON
2005,Madera,22.9762974,DUMP
2005,Shasta,12.5268135,TOLLHOUSE
2005,Shasta,433.0985107,BAGLEY
2005,Tulare,11.6444778,RIVER
2005,Kern,74.4539795,BRECK
2005,Kern,70.525383,KOA
2005,Kern,1149.6922607,NINE
2005,Kern,41.0536041,WALKER
2005,Tulare,21.9626808,NORTH
2005,Tulare,1185.201416,CRAG
2005,San Bernardino,69.7851562,BARTON
2005,Siskiyou,3224.1425781,WOOLEY
2005,Los Angeles,14.9214745,ALAMOS
2005,Shasta,24.130497,ROCKY
2005,Fresno,33.0783653,BLACK ROCK
2005,Trinity,10.9873667,PILE
2005,Monterey,7.1965542,FREDS
2005,Santa Barbara,26.5004368,FAIRWAY
2005,Mariposa,78.2512131,CONVERSE
2005,El Dorado,25.8035889,MOUNTAIN
2005,Inyo,31.79669,MUDD
2005,Mono,18.7588005,GLASS
2005,San Diego,12.1825562,BARRETT
2005,Madera,256.3453064,CORRAL WFU
2005,Mono,34.1256523,MCGEE
2005,Mono,45.3191071,BEACH
2005,Modoc,11.9621744,BSFMU 2
2005,Modoc,204.4055634,BUCK
2005,Modoc,114.8449402,COUGAR
2005,Plumas,30.9930458,BELL
2005,Plumas,17.6749916,NUGGET
2005,Sierra,2265.6655273,HARDING
2005,Placer,29.6915588,FORK
2005,Tuolumne,43.2139931,HIGHLAND
2005,Los Angeles,147.3096924,D
2005,Los Angeles,23396.390625,TOPANGA
2005,Riverside,3081.7255859,PARADISE
2005,San Bernardino,200.1180115,HATCHERY
2005,San Bernardino,121.7351456,OAK HILL
2005,Inyo,86.4529648,RIVER
2005,Inyo,249.2337189,WARM SPRINGS
2005,Los Angeles,364.3786011,SIERRA
2005,Los Angeles,179.3562012,SAN CLEMENTE
2005,Los Angeles,238.9378662,RANGE
2005,Los Angeles,135.9905701,QUINN
2005,Los Angeles,127.27568050000001,QUARTZ
2005,Kern,2515.940918,GORMAN
2005,Los Angeles,140.441452,PALMDALE
2005,Los Angeles,133.6878815,OAK
2005,Los Angeles,1183.5352783,MUNZ
2005,San Bernardino,590.6748047,KINGSTON 2
2005,San Bernardino,71.3903809,BARBER
2005,San Bernardino,981.3162842,HALLORAN
2005,San Bernardino,609.9161377,KINGSTON 3
2005,Inyo,3334.8579102,KINGSTON
2005,Fresno,9756.4667969,COMB
2005,Fresno,2.4019117,EAST CREEK
2005,Tulare,14.6013441,CABIN
2005,Lassen,1526.7297363,HORSESHOE
2005,Shasta,97.9986191,PROSPECT PEAK
2005,Tuolumne,81.2731476,BACKDOOR
2005,Tuolumne,83.6507797,HARDEN WFU
2005,Mariposa,133.1617889,ECHO WFU
2005,Mariposa,104.7096481,CRYSTAL WFU
2005,Mariposa,120.9777832,BUENA VISTA WFU
2005,Tuolumne,1057.319458,WAPAMA WFU
2005,Tuolumne,477.19104,LAUEREL WFU
2005,Inyo,1004.8864746,TOWNES
2005,Inyo,665.1121216,BUTTE VALLEY
2005,San Bernardino,63771.40625,WILDHORSE
2005,San Bernardino,7157.8520508,HACKBERRY
2005,San Bernardino,19.8297882,ROCKLIN L
2005,San Bernardino,221.3639221,CLARK
2005,Tulare,361.3870544,KERN
2005,Tulare,14.8307228,KERN
2004,Tehama,196.5969086,HAZEN
2004,Riverside,359.1083069,SCHOOL
2004,Riverside,63.0752716,FISH
2004,Riverside,406.0063477,GAFFORD
2004,Riverside,360.9064941,LAKEVIEW
2004,Riverside,184.0791931,MORALES
2004,Riverside,2456.2819824,PLEASURE
2004,Riverside,3831.3708496,VERBENIA
2004,Tulare,570.1088867,CASTLE
2004,Tulare,313.3734436,STAGEL
2004,Kern,466.6800842,ROCKY
2004,Santa Barbara,1115.1153564,CACHUMA
2004,Santa Barbara,7197.6699219,GAVIOTA
2004,Ventura,40.2328873,KOENIGSTEIN INCIDENT
2004,Ventura,120.9401932,WENDY INCIDENT
2004,Los Angeles,267.4606628,MUNZ
2004,Los Angeles,5969.5180664,FOOTHILL
2004,Los Angeles,11754.265625,CROWN
2004,Los Angeles,90.6326981,WAYSIDE
2004,Los Angeles,16271.6523438,PINE
2004,Riverside,16447.3984375,CERRITO
2004,Riverside,682.6089478,CITRUS
2004,Riverside,8946.0742188,EAGLE
2004,Placer,5.6309295,MITCHELL
2004,Orange,4.7673025000000004,EL MORO
2004,Orange,34.1266708,ORTEGA
2004,Orange,12.4143562,SANTIAGO
2004,Orange,17.6947231,CARBON CANYON
2004,Orange,35.2229843,BLACKSTAR
2004,Orange,2.4981861,ANTONIO
2004,San Diego,11.6770582,EMERALD
2004,San Diego,8.1369724,COLE GRADE
2004,San Diego,27.8873882,LA POSTA
2004,San Diego,6.2786059,ORNALES
2004,San Diego,0.7474008,PAUMA
2004,Madera,34.1413918,BEN HUR
2004,Mariposa,42.7413673,132
2004,Nevada,16.9692116,LOWELL
2004,Trinity,201.5469818,FLAT
2004,Trinity,63.0012741,PRICE
2004,Tehama,289.7698669,HAMILTON
2004,Humboldt,282.8737183,PILOT
2004,El Dorado,7557.6074219,FREDS
2004,Amador,16983.0703125,POWER
2004,Amador,354.3122253,MOKE
2004,Alpine,8905.4589844,GATES COMPLEX
2004,Kern,290.0281982,CHINA
2004,Tulare,3143.9013672,DEEP
2004,Riverside,24.0537529,POD
2004,Mono,189.8896027,CRATER MOUNTAIN
2004,Mono,27.4702969,DECHAMBEAU
2004,Trinity,164.0517273,MILL
2004,Shasta,50.4528389,MOUNTAIN
2004,Plumas,91.0023804,STONY
2004,Plumas,566.9302979,COTTONWOOD
2004,Plumas,15.7239313,MISSION
2004,Plumas,11.2711744,KETTLE
2004,Lassen,10.3460617,RED ROCK
2004,Madera,254.4179382,NEHOUSE
2004,Madera,384.4879456,SOURCE
2004,Los Angeles,11.8810501,HASLEY
2004,Siskiyou,15.5282497,PERKINS
2004,Siskiyou,3.2197108,CANYON
2004,Trinity,16.2521648,ARMSTRONG
2004,Humboldt,47.3542404,WILDER
2004,Placer,14.4179192,BAKE
2004,Plumas,130.8605652,MARTIN
2004,Kern,566.6520996,WEST
2004,Kern,691.6987305,CAMP
2004,Santa Barbara,333.0408936,JALAMA
2004,Santa Barbara,65.1603317,HWY166
2004,Riverside,1819.3760986,COTTONWOOD
2004,Orange,52.9856606,IRVINE
2004,Lassen,73.069664,CAL
2004,Humboldt,4035.9174805,SIMS
2004,Lassen,954.4638672,STONEY
2004,Lassen,447.0768127,BELFAST
2004,Lassen,367.4536133,SKEDADDLE
2004,Tehama,26.2904758,TGU BEND
2004,Merced,16.7157917,JASPER 2
2004,Merced,23.3738461,DETENTION
2004,Merced,43.3912392,RIMS
2004,Merced,16.9519615,ROMERO
2004,Mariposa,456.0668335,BEAR
2004,Contra Costa,624.93573,HIGHWAY
2004,Santa Clara,1224.8591309,KINCAID
2004,Santa Clara,211.6076202,SAN_ANTONE
2004,Santa Clara,479.2772217,SILVER
2004,San Joaquin,875.4987183,CORRAL_HOLLOW
2004,Fresno,1144.8376465,GATOS
2004,Monterey,343.1885681,CHUALAR
2004,San Benito,134.6842804,LAGUNA
2004,Monterey,49.6743622,PINECYN
2004,Monterey,18.1163387,RIVER RD
2004,Tulare,1563.7036133,FRAZIER
2004,Napa,38763.015625,RUMSEY
2004,Lake,271.4595642,LONG
2004,Sonoma,162.131485,PINE
2004,Lake,12244.3994141,GEYSERS
2004,Solano,1006.8515015,CEMENT
2004,Solano,38.7827988,SIEBER
2004,Solano,72.4971771,VACA
2004,Sonoma,169.7082214,GEYSERS
2004,Sacramento,609.0591431,SCOTT
2004,Amador,113.4257736,POWERHOUSE
2004,Madera,56.48629,210
2004,Madera,9.6633301,PG&E 11
2004,Madera,5.9224524,HWY 145
2004,Madera,84.2655411,WALKER
2004,Mariposa,43.7489777,ROCK/MPUD 98
2004,Mariposa,141.7793274,GUADELUPE/MPUD 127
2004,Shasta,0.1199284,GAS POINT #4
2004,Shasta,38.0911903,CREEK
2004,Shasta,11.5229979,WILD
2004,Shasta,27.3347588,COLEMAN
2004,Shasta,18.3897896,TIERRA
2004,Shasta,120.6012573,ANTLER
2004,Shasta,12.9316587,GROVER
2004,Shasta,1.8555377,VANTAGE
2004,Merced,12.8175392,152
2004,Fresno,67.6338959,PETERSON
2004,Los Angeles,374.026947,INTERSTATE
2004,Los Angeles,1336.9376221,EAST
2004,Los Angeles,36.9048462,PARADISE
2004,San Bernardino,70.4087448,SPRING
2004,Los Angeles,13.4763403,FISHER
2004,Los Angeles,14.3168154,ELIZABETH
2004,Los Angeles,120.7702179,VISITOR
